Birth Rate,Business Tax Rate,CO2 Emissions,Country,Date,Days to Start Business,Ease of Business,Energy Usage,GDP,Health Exp % GDP,Health Exp/Capita,Hours to do Tax,Infant Mortality Rate,Internet Usage,Lending Interest,Life Expectancy Female,Life Expectancy Male,Mobile Phone Usage,Population 0-14,Population 15-64,Population 65+,Population Total,Population Urban,Region,Tourism Inbound,Tourism Outbound
0.024649,,24689.911,Ecuador,2002-12-01,,,9176.964,28548945000.0,0.04807397480572399,105.330548690564,,0.0263,0.042607969151976406,0.158130123477368,76.99,71.134,0.119789415858323,0.337825889587402,0.6091331481933591,0.0530412006378174,13030041,0.6111800000000001,The Americas,449000000.0,507000000.0
0.022708,,6039.549,El Salvador,2002-12-01,,,4231.668,14306700000.0,0.0772882635408585,184.035111370752,,0.024,0.019,,74.826,65.31,0.147931497519768,0.37429241180419903,0.567711906433105,0.0579958629608154,6008308,0.60014,The Americas,521000000.0,266000000.0
0.0169,,539.049,Greenland,2002-12-01,,,,1169136691.35372,,,,,0.44154789028418,,70.99,65.47,0.352425089326777,,,,56609,0.82095,The Americas,,
0.018888000000000002,,205.352,Grenada,2002-12-01,,,,544381961.645127,0.0662395055243653,353.179163492582,,0.0132,0.147588405454867,0.113092285846433,73.108,68.418,0.073977218190188,0.330287284851074,0.592376022338867,0.0773464965820313,102099,0.36058,The Americas,91000000.0,8000000.0
0.035911,,11096.342,Guatemala,2002-12-01,,,7248.341,20776536919.9593,0.0623881585262894,110.168226358403,,0.037200000000000004,0.0339174627024502,0.16864166666666702,72.264,65.2,0.13404046562994998,0.437523765563965,0.52084358215332,0.0416324949264526,11765738,0.45937,The Americas,647000000.0,329000000.0
0.021946,,1580.477,Guyana,2002-12-01,,,,722460911.622513,0.057951166929809006,55.776416362533,,0.0373,,0.16325,67.448,60.373,0.105777954222392,0.357889175415039,0.5999208831787111,0.0421926164627075,750629,0.28518,The Americas,53000000.0,44000000.0
0.030028,,1826.166,Haiti,2002-12-01,,,2309.174,3214632478.63248,0.0546628152898073,19.8335324937069,,0.0706,0.00893432988337908,0.341666666666667,59.806,56.302,0.0158020053873551,0.39379093170166,0.565773544311523,0.0404356384277344,8859635,0.38935000000000003,The Americas,108000000.0,172000000.0
0.030349,,6090.887,Honduras,2002-12-01,,,3379.76,7776459963.87718,0.07282825504719309,88.1232736654558,,0.0288,0.025974025974026,0.226914278141648,73.368,68.531,0.0502644708481679,0.414355964660645,0.545449295043945,0.0401944255828857,6495801,0.46593,The Americas,305000000.0,221000000.0
0.01815,,10300.603,Jamaica,2002-12-01,,,3586.147,9718989516.70522,0.048557595654149396,179.665642038743,,0.0193,0.061,0.185016666666667,73.769,67.925,0.473966732604515,0.320888137817383,0.603544502258301,0.0755681228637695,2615253,0.52251,The Americas,1482000000.0,274000000.0
0.023111999999999997,,391250.565,Mexico,2002-12-01,,,150842.754,741559499084.745,0.0561936697307847,396.491592344021,,0.0193,0.11900000000000001,0.08210833333333341,77.246,72.374,0.24294768148930002,0.33391391754150396,0.6154037475585941,0.0506823205947876,106723661,0.7536499999999999,The Americas,9547000000.0,7087000000.0
0.026598,,4037.367,Nicaragua,2002-12-01,,,2636.373,5224213018.8925,0.057145516424856,56.8749241140264,,0.0298,0.0171472958428668,0.18295185397416097,73.535,67.783,0.045202347226686396,0.396689224243164,0.564796333312988,0.0385146307945251,5248577,0.55216,The Americas,135000000.0,125000000.0
0.023284,,5870.867,Panama,2002-12-01,,,2624.813,12272400000.0,0.0802939930249992,310.025326810238,,0.0209,0.0851807781515595,0.105825,78.165,72.935,0.165440702229074,0.315597858428955,0.6270572280883789,0.057344617843627904,3178450,0.6278900000000001,The Americas,710000000.0,252000000.0
0.027094,,3898.021,Paraguay,2002-12-01,,,3885.031,6325151760.0669,0.0699826534905252,79.4510214140849,,0.0261,0.0179496959770244,0.38655463363423004,72.797,68.537,0.299211450826018,0.372350730895996,0.582296180725098,0.0453527498245239,5571371,0.5660000000000001,The Americas,76000000.0,117000000.0
0.023234,,27187.138,Peru,2002-12-01,,,11873.319,53992755100.4998,0.0481392692349739,102.249327196462,,0.0264,0.0896694917040028,0.207653572885806,74.079,68.784,0.0863056810257005,0.332570953369141,0.616920585632324,0.0505084419250488,26729909,0.7384999999999999,The Americas,836000000.0,806000000.0
0.013699999999999999,,,Puerto Rico,2002-12-01,,,,72546194000.0,,,,,0.175476475654777,,82.15,73.58,0.43400528311910597,0.230040988922119,0.6533469390869141,0.11661178588867199,3823701,0.9427800000000001,The Americas,2486000000.0,1319000000.0
,,,Sint Maarten (Dutch part),2002-12-01,,,,,,,,,,,,,,,,,32566,1.0,The Americas,489000000.0,140000000.0
0.0173,,198.018,St. Kitts and Nevis,2002-12-01,,,,478067954.111618,0.036704357473587204,373.527160230761,,0.0121,0.21152381758186,0.108931185762886,74.0,68.8,0.10653257766224901,,,,46934,0.32427,The Americas,57000000.0,8000000.0
0.018358,,326.363,St. Lucia,2002-12-01,,,,723027643.082723,0.0640602169316908,289.08568519212,,0.0149,0.146418357746777,0.125874972528272,73.932,70.02,0.089335089285157,0.30786994934082,0.618648452758789,0.07348783016204831,160217,0.26329,The Americas,210000000.0,34000000.0
0.0173,,,St. Martin (French part),2002-12-01,,,,,,,,,,,80.7,74.2,,,,,27450,,The Americas,,
0.018948,,187.017,St. Vincent and the Grenadines,2002-12-01,,,,462641609.607232,0.0392509483030224,167.906816664098,,0.019399999999999997,0.055495948795737896,0.115626385220607,73.219,68.357,0.0922977346278317,0.30220989227294903,0.6269902801513669,0.0707998132705688,108150,0.45909999999999995,The Americas,91000000.0,10000000.0
0.021595,,2251.538,Suriname,2002-12-01,,,,1078402127.65957,0.07142166601887351,160.649745677473,,0.0285,0.041615687449541,0.22183333333333302,71.694,64.763,0.22570969737491597,0.302635498046875,0.638545379638672,0.0588191175460815,480099,0.6659099999999999,The Americas,17000000.0,54000000.0
0.014811999999999999,,26890.111,Trinidad and Tobago,2002-12-01,,,12540.254,9008273516.35786,0.0499769053117783,352.351723237648,,0.025,0.219986754804449,0.124791666666667,72.522,65.105,0.205656468577305,0.237785491943359,0.694436874389648,0.06777681827545169,1277723,0.10419,The Americas,402000000.0,208000000.0
,,99.009,Turks and Caicos Islands,2002-12-01,,,,,,,,,,,,,,,,,21740,0.86007,The Americas,292000000.0,
0.014,,5650949.676,United States,2002-12-01,,,2255957.295,10980200000000.0,0.150901570994992,5578.34918093147,,0.006900000000000001,0.587854038836952,0.04675,79.5,74.3,0.48851038222537096,0.210272312164307,0.6667392730712891,0.12298837661743199,287625193,0.7940900000000001,The Americas,104427000000.0,81860000000.0
